State,District,Year,Loan Category,Loans Sanctioned,Amt Sanctioned Lakh,Loans Disbursed,Amt Disbursed Lakh,Npa Count,Npa Amount Lakh
Andhra Pradesh,Krishna,2016-17,Medium Services,23,3155.0,20,2778.3,1,195.4
Andhra Pradesh,Krishna,2017-18,Micro Manufacturing,67,420.3,56,353.7,2,16.9
Andhra Pradesh,Krishna,2017-18,Micro Services,57,289.1,44,214.2,2,12.4
Andhra Pradesh,Krishna,2017-18,Micro Trade,66,233.9,60,225.2,2,7.5
Andhra Pradesh,Krishna,2017-18,Small Manufacturing,44,1177.7,36,935.5,1,25.2
Andhra Pradesh,Krishna,2017-18,Small Services,29,597.0,26,548.1,1,19.4
Andhra Pradesh,Krishna,2017-18,Medium Manufacturing,40,3298.5,37,3047.2,1,99.8
Andhra Pradesh,Krishna,2017-18,Medium Services,14,937.1,13,855.9,0,0.0
Andhra Pradesh,Krishna,2018-19,Micro Manufacturing,56,386.5,52,352.6,1,7.9
Andhra Pradesh,Krishna,2018-19,Micro Services,74,407.6,63,360.9,4,31.3
Andhra Pradesh,Krishna,2018-19,Micro Trade,26,113.1,24,106.3,1,4.8
Andhra Pradesh,Krishna,2018-19,Small Manufacturing,54,1532.1,49,1377.8,3,70.4
Andhra Pradesh,Krishna,2018-19,Small Services,30,661.1,28,579.0,1,13.8
Andhra Pradesh,Krishna,2018-19,Medium Manufacturing,41,3813.5,36,3471.8,1,101.0
Andhra Pradesh,Krishna,2018-19,Medium Services,35,3484.1,32,3109.0,1,119.7
Andhra Pradesh,Krishna,2019-20,Micro Manufacturing,52,253.0,49,223.5,3,16.8
Andhra Pradesh,Krishna,2019-20,Micro Services,49,250.8,44,230.8,2,11.0
Andhra Pradesh,Krishna,2019-20,Micro Trade,66,273.0,57,223.5,2,5.4
Andhra Pradesh,Krishna,2019-20,Small Manufacturing,62,2277.1,60,2039.0,3,135.5
Andhra Pradesh,Krishna,2019-20,Small Services,34,759.5,27,615.5,1,23.7
Andhra Pradesh,Krishna,2019-20,Medium Manufacturing,20,2386.6,19,2183.0,1,74.7
Andhra Pradesh,Krishna,2019-20,Medium Services,37,3051.8,30,2567.5,1,69.0
Andhra Pradesh,Krishna,2020-21,Micro Manufacturing,25,176.1,20,138.3,2,11.0
Andhra Pradesh,Krishna,2020-21,Micro Services,33,168.7,25,128.5,2,11.4
Andhra Pradesh,Krishna,2020-21,Micro Trade,43,124.9,35,87.5,3,9.2
Andhra Pradesh,Krishna,2020-21,Small Manufacturing,28,629.2,20,475.9,1,29.8
Andhra Pradesh,Krishna,2020-21,Small Services,32,588.7,24,414.2,2,40.0
Andhra Pradesh,Krishna,2020-21,Medium Manufacturing,14,1449.5,10,1126.2,1,155.2
Andhra Pradesh,Krishna,2020-21,Medium Services,32,2419.4,24,1711.2,2,145.3
Andhra Pradesh,Krishna,2021-22,Micro Manufacturing,23,99.5,20,80.1,1,3.3
Andhra Pradesh,Krishna,2021-22,Micro Services,28,189.0,25,172.7,1,6.1
Andhra Pradesh,Krishna,2021-22,Micro Trade,48,185.2,45,164.9,3,9.8
Andhra Pradesh,Krishna,2021-22,Small Manufacturing,47,1195.5,42,1047.3,2,55.0
Andhra Pradesh,Krishna,2021-22,Small Services,49,1063.8,43,972.5,3,63.8
Andhra Pradesh,Krishna,2021-22,Medium Manufacturing,46,6526.4,38,5649.7,2,310.6
Andhra Pradesh,Krishna,2021-22,Medium Services,95,9200.3,86,8127.8,5,449.3
Andhra Pradesh,Krishna,2022-23,Micro Manufacturing,34,195.3,31,171.0,1,4.2
Andhra Pradesh,Krishna,2022-23,Micro Services,62,336.4,57,321.8,3,18.3
Andhra Pradesh,Krishna,2022-23,Micro Trade,59,261.9,52,255.5,2,8.6
Andhra Pradesh,Krishna,2022-23,Small Manufacturing,63,1831.9,52,1607.8,2,49.5
Andhra Pradesh,Krishna,2022-23,Small Services,92,2223.2,77,2033.2,4,105.4
Andhra Pradesh,Krishna,2022-23,Medium Manufacturing,113,12730.6,102,11068.2,4,477.5
Andhra Pradesh,Krishna,2022-23,Medium Services,51,4077.1,46,3683.0,1,59.6
Andhra Pradesh,Krishna,2023-24,Micro Manufacturing,72,292.4,66,259.9,4,14.3
Andhra Pradesh,Krishna,2023-24,Micro Services,75,353.3,68,332.0,3,17.9
Andhra Pradesh,Krishna,2023-24,Micro Trade,33,155.2,31,151.8,2,8.4
Andhra Pradesh,Krishna,2023-24,Small Manufacturing,27,651.2,25,622.9,1,19.9
Andhra Pradesh,Krishna,2023-24,Small Services,79,1446.3,76,1598.3,3,70.9
Andhra Pradesh,Krishna,2023-24,Medium Manufacturing,42,3521.4,37,2900.2,1,110.6
Andhra Pradesh,Krishna,2023-24,Medium Services,62,5907.0,55,5180.1,2,187.2
Andhra Pradesh,Krishna,2024-25,Micro Manufacturing,75,437.0,66,359.6,2,10.3
Andhra Pradesh,Krishna,2024-25,Micro Services,59,243.2,53,219.0,1,3.4
Andhra Pradesh,Krishna,2024-25,Micro Trade,70,333.8,59,283.4,3,16.8
Andhra Pradesh,Krishna,2024-25,Small Manufacturing,55,1435.6,48,1276.4,2,60.3
Andhra Pradesh,Krishna,2024-25,Small Services,61,1517.4,55,1427.8,3,66.3
Andhra Pradesh,Krishna,2024-25,Medium Manufacturing,23,3189.1,21,2672.0,1,148.5
Andhra Pradesh,Krishna,2024-25,Medium Services,50,4167.3,49,3836.2,2,163.3
Andhra Pradesh,Kurnool,2015-16,Micro Manufacturing,72,445.1,67,406.2,3,18.6
Andhra Pradesh,Kurnool,2015-16,Micro Services,51,286.3,47,266.2,1,5.7
Andhra Pradesh,Kurnool,2015-16,Micro Trade,45,208.5,45,201.1,2,11.1
Andhra Pradesh,Kurnool,2015-16,Small Manufacturing,48,1908.5,42,1709.0,1,37.9
Andhra Pradesh,Kurnool,2015-16,Small Services,51,1273.9,47,1242.7,1,24.7
Andhra Pradesh,Kurnool,2015-16,Medium Manufacturing,175,20422.7,151,17043.7,3,408.4
Andhra Pradesh,Kurnool,2015-16,Medium Services,38,3486.0,34,3242.8,1,76.9
Andhra Pradesh,Kurnool,2016-17,Micro Manufacturing,54,354.6,49,312.1,2,11.0
Andhra Pradesh,Kurnool,2016-17,Micro Services,37,160.6,36,160.0,2,11.4
Andhra Pradesh,Kurnool,2016-17,Micro Trade,196,682.5,169,571.2,4,10.9
Andhra Pradesh,Kurnool,2016-17,Small Manufacturing,41,956.5,38,879.1,1,25.6
Andhra Pradesh,Kurnool,2016-17,Small Services,65,1352.1,64,1354.4,1,17.3
Andhra Pradesh,Kurnool,2016-17,Medium Manufacturing,20,2205.7,18,1926.1,1,119.4
Andhra Pradesh,Kurnool,2016-17,Medium Services,69,5400.5,59,4599.1,2,107.6
Andhra Pradesh,Kurnool,2017-18,Micro Manufacturing,47,282.6,42,241.3,1,5.5
Andhra Pradesh,Kurnool,2017-18,Micro Services,53,290.2,51,272.8,2,11.7
Andhra Pradesh,Kurnool,2017-18,Micro Trade,69,290.9,65,287.0,3,18.9
Andhra Pradesh,Kurnool,2017-18,Small Manufacturing,33,925.9,30,829.8,1,20.6
Andhra Pradesh,Kurnool,2017-18,Small Services,53,1039.1,48,903.1,1,19.7
Andhra Pradesh,Kurnool,2017-18,Medium Manufacturing,55,6599.2,54,6624.4,2,197.8
Andhra Pradesh,Kurnool,2017-18,Medium Services,27,3081.2,23,2497.0,1,106.6
Andhra Pradesh,Kurnool,2018-19,Micro Manufacturing,34,194.9,33,180.0,1,6.6
Andhra Pradesh,Kurnool,2018-19,Micro Services,69,314.3,57,248.6,2,11.0
Andhra Pradesh,Kurnool,2018-19,Micro Trade,32,142.2,30,117.9,1,3.1
Andhra Pradesh,Kurnool,2018-19,Small Manufacturing,64,1859.6,61,1824.0,1,25.6
Andhra Pradesh,Kurnool,2018-19,Small Services,58,1239.2,54,1191.0,2,42.3
Andhra Pradesh,Kurnool,2018-19,Medium Manufacturing,21,2157.4,19,1881.2,1,118.7
Andhra Pradesh,Kurnool,2018-19,Medium Services,58,3296.7,48,3029.0,1,42.4
Andhra Pradesh,Kurnool,2019-20,Micro Manufacturing,106,637.3,101,617.3,4,26.3
Andhra Pradesh,Kurnool,2019-20,Micro Services,81,569.9,77,499.5,3,24.5
Andhra Pradesh,Kurnool,2019-20,Micro Trade,104,439.0,100,440.6,7,26.5
Andhra Pradesh,Kurnool,2019-20,Small Manufacturing,44,1176.7,39,985.3,0,0.0
Andhra Pradesh,Kurnool,2019-20,Small Services,69,1409.7,68,1396.5,3,64.9
Andhra Pradesh,Kurnool,2019-20,Medium Manufacturing,87,9979.4,84,9691.5,3,372.4
Andhra Pradesh,Kurnool,2019-20,Medium Services,50,4781.8,50,4670.4,1,120.1
Andhra Pradesh,Kurnool,2020-21,Micro Manufacturing,77,462.8,51,315.2,3,24.9
Andhra Pradesh,Kurnool,2020-21,Micro Services,48,278.8,35,187.5,3,16.0
Andhra Pradesh,Kurnool,2020-21,Micro Trade,34,155.0,30,142.6,3,16.9
Andhra Pradesh,Kurnool,2020-21,Small Manufacturing,92,2503.6,62,1680.7,5,111.6
Andhra Pradesh,Kurnool,2020-21,Small Services,40,793.3,33,682.6,3,70.3
Andhra Pradesh,Kurnool,2020-21,Medium Manufacturing,43,4872.3,31,3121.3,2,214.9
Andhra Pradesh,Kurnool,2020-21,Medium Services,80,9113.7,67,7211.1,5,592.4
Andhra Pradesh,Kurnool,2021-22,Micro Manufacturing,205,1535.8,196,1440.0,9,77.4
Andhra Pradesh,Kurnool,2021-22,Micro Services,33,159.2,30,154.2,2,6.3
Andhra Pradesh,Kurnool,2021-22,Micro Trade,75,303.9,68,273.0,4,18.8
Andhra Pradesh,Kurnool,2021-22,Small Manufacturing,27,699.6,25,633.8,1,29.0
Andhra Pradesh,Kurnool,2021-22,Small Services,102,2228.9,82,1851.7,3,72.1
Andhra Pradesh,Kurnool,2021-22,Medium Manufacturing,37,3420.1,32,2975.1,1,104.6
Andhra Pradesh,Kurnool,2021-22,Medium Services,46,4795.7,42,4233.3,2,145.0
Andhra Pradesh,Kurnool,2022-23,Micro Manufacturing,79,449.4,62,341.9,2,15.1
Andhra Pradesh,Kurnool,2022-23,Micro Services,29,116.8,28,119.4,1,3.8
Andhra Pradesh,Kurnool,2022-23,Micro Trade,93,295.2,75,234.9,4,11.5
Andhra Pradesh,Kurnool,2022-23,Small Manufacturing,72,2389.7,71,2298.5,2,93.2
Andhra Pradesh,Kurnool,2022-23,Small Services,32,821.3,27,700.9,1,21.4
Andhra Pradesh,Kurnool,2022-23,Medium Manufacturing,42,4815.6,40,4544.2,1,127.4
Andhra Pradesh,Kurnool,2022-23,Medium Services,42,4223.6,40,4526.8,1,103.3
Andhra Pradesh,Kurnool,2023-24,Micro Manufacturing,106,719.1,93,615.4,4,22.4
Andhra Pradesh,Kurnool,2023-24,Micro Services,59,299.0,56,275.5,1,3.4
Andhra Pradesh,Kurnool,2023-24,Micro Trade,39,144.1,35,121.2,1,3.0
Andhra Pradesh,Kurnool,2023-24,Small Manufacturing,58,1980.3,54,1849.3,1,31.4
Andhra Pradesh,Kurnool,2023-24,Small Services,85,2041.3,73,1747.7,1,25.0
Andhra Pradesh,Kurnool,2023-24,Medium Manufacturing,106,11180.3,105,10591.4,3,300.5
Andhra Pradesh,Kurnool,2023-24,Medium Services,69,6104.4,62,5766.0,2,185.9
Andhra Pradesh,Kurnool,2024-25,Micro Manufacturing,115,621.1,108,561.0,6,48.5
Andhra Pradesh,Kurnool,2024-25,Micro Services,72,259.1,63,240.5,3,12.0
Andhra Pradesh,Kurnool,2024-25,Micro Trade,127,614.6,122,618.3,6,32.7
Andhra Pradesh,Kurnool,2024-25,Small Manufacturing,121,3235.5,105,3065.4,4,137.2
Andhra Pradesh,Kurnool,2024-25,Small Services,82,1652.1,74,1598.5,3,46.0
Andhra Pradesh,Kurnool,2024-25,Medium Manufacturing,69,9916.3,61,8059.5,2,302.9
Andhra Pradesh,Kurnool,2024-25,Medium Services,74,6299.1,71,5849.4,2,183.6
Andhra Pradesh,Nellore,2015-16,Micro Manufacturing,38,266.7,33,210.7,1,7.2
Andhra Pradesh,Nellore,2015-16,Micro Services,53,281.7,47,259.0,1,5.0
Andhra Pradesh,Nellore,2015-16,Micro Trade,36,219.4,29,182.9,0,0.0
Andhra Pradesh,Nellore,2015-16,Small Manufacturing,34,696.3,31,628.2,0,0.0
Andhra Pradesh,Nellore,2015-16,Small Services,86,2365.9,79,2176.8,3,115.7
Andhra Pradesh,Nellore,2015-16,Medium Manufacturing,74,7067.9,67,6575.2,0,0.0
Andhra Pradesh,Nellore,2015-16,Medium Services,130,12878.8,127,12654.9,2,215.1
Andhra Pradesh,Nellore,2016-17,Micro Manufacturing,30,155.8,29,160.7,0,0.0
Andhra Pradesh,Nellore,2016-17,Micro Services,42,221.0,39,214.4,1,7.3
Andhra Pradesh,Nellore,2016-17,Micro Trade,52,257.0,45,245.7,1,6.3
Andhra Pradesh,Nellore,2016-17,Small Manufacturing,20,495.0,19,483.0,0,0.0
Andhra Pradesh,Nellore,2016-17,Small Services,34,924.4,30,836.4,1,23.3
Andhra Pradesh,Nellore,2016-17,Medium Manufacturing,27,2883.7,25,2539.8,0,0.0
Andhra Pradesh,Nellore,2016-17,Medium Services,33,2800.3,27,2184.8,0,0.0
Andhra Pradesh,Nellore,2017-18,Micro Manufacturing,32,246.2,28,206.0,1,7.7
Andhra Pradesh,Nellore,2017-18,Micro Services,36,175.9,35,183.2,1,5.2
Andhra Pradesh,Nellore,2017-18,Micro Trade,49,190.2,44,170.7,2,9.9
Andhra Pradesh,Nellore,2017-18,Small Manufacturing,40,1084.6,37,983.0,1,26.1
Andhra Pradesh,Nellore,2017-18,Small Services,29,552.7,28,533.2,1,17.2
Andhra Pradesh,Nellore,2017-18,Medium Manufacturing,54,8504.6,46,6552.3,1,120.7
Andhra Pradesh,Nellore,2017-18,Medium Services,47,3874.1,43,3374.4,1,85.9
Andhra Pradesh,Nellore,2018-19,Micro Manufacturing,30,162.1,26,133.2,1,5.2
Andhra Pradesh,Nellore,2018-19,Micro Services,41,196.8,37,171.2,1,6.2
Andhra Pradesh,Nellore,2018-19,Micro Trade,40,193.6,36,175.1,2,10.8
Andhra Pradesh,Nellore,2018-19,Small Manufacturing,21,629.4,20,598.6,1,26.1
Andhra Pradesh,Nellore,2018-19,Small Services,24,539.3,19,432.8,1,15.5
Andhra Pradesh,Nellore,2018-19,Medium Manufacturing,26,2449.8,23,2157.3,1,113.5
Andhra Pradesh,Nellore,2018-19,Medium Services,64,5887.2,59,5185.8,1,70.4
Andhra Pradesh,Nellore,2019-20,Micro Manufacturing,80,573.5,73,517.6,2,8.0
Andhra Pradesh,Nellore,2019-20,Micro Services,61,299.9,55,278.8,1,4.0
Andhra Pradesh,Nellore,2019-20,Micro Trade,49,222.7,44,203.3,2,7.4
Andhra Pradesh,Nellore,2019-20,Small Manufacturing,58,1970.7,47,1617.2,1,31.9
Andhra Pradesh,Nellore,2019-20,Small Services,34,729.2,34,677.7,0,0.0
Andhra Pradesh,Nellore,2019-20,Medium Manufacturing,125,12828.7,112,11299.5,1,96.3
Andhra Pradesh,Nellore,2019-20,Medium Services,181,20072.7,155,17775.7,2,160.8
Andhra Pradesh,Nellore,2020-21,Micro Manufacturing,67,478.4,54,378.3,4,32.6
Andhra Pradesh,Nellore,2020-21,Micro Services,49,231.0,34,161.7,3,11.2
Andhra Pradesh,Nellore,2020-21,Micro Trade,56,264.8,45,220.4,3,10.6
Andhra Pradesh,Nellore,2020-21,Small Manufacturing,31,991.8,23,710.8,1,43.9
Andhra Pradesh,Nellore,2020-21,Small Services,61,1506.3,49,1249.8,3,74.1
Andhra Pradesh,Nellore,2020-21,Medium Manufacturing,33,5389.5,26,4152.9,2,261.0
Andhra Pradesh,Nellore,2020-21,Medium Services,86,7009.3,68,5813.1,4,348.5
Andhra Pradesh,Nellore,2021-22,Micro Manufacturing,54,321.3,47,273.7,3,17.1
Andhra Pradesh,Nellore,2021-22,Micro Services,36,166.6,34,164.6,2,9.2
Andhra Pradesh,Nellore,2021-22,Micro Trade,71,290.1,63,270.1,3,10.6
Andhra Pradesh,Nellore,2021-22,Small Manufacturing,35,996.1,35,892.7,2,38.7
Andhra Pradesh,Nellore,2021-22,Small Services,39,812.4,34,695.3,1,18.4
Andhra Pradesh,Nellore,2021-22,Medium Manufacturing,26,3214.9,24,3144.2,1,139.1
Andhra Pradesh,Nellore,2021-22,Medium Services,75,5782.7,68,5176.9,3,335.6
Andhra Pradesh,Nellore,2022-23,Micro Manufacturing,27,235.5,23,211.3,1,7.5
Andhra Pradesh,Nellore,2022-23,Micro Services,81,398.5,75,374.0,3,15.2
Andhra Pradesh,Nellore,2022-23,Micro Trade,58,307.6,54,296.4,1,4.5
Andhra Pradesh,Nellore,2022-23,Small Manufacturing,47,1199.0,44,1182.6,1,35.8
Andhra Pradesh,Nellore,2022-23,Small Services,125,2852.3,107,2650.6,2,50.8
Andhra Pradesh,Nellore,2022-23,Medium Manufacturing,53,5101.6,44,4352.4,0,0.0
Andhra Pradesh,Nellore,2022-23,Medium Services,37,2757.6,34,2755.0,1,90.9
Andhra Pradesh,Nellore,2023-24,Micro Manufacturing,27,146.3,23,112.6,1,3.1
Andhra Pradesh,Nellore,2023-24,Micro Services,34,156.8,29,137.3,1,5.7
Andhra Pradesh,Nellore,2023-24,Micro Trade,97,518.0,87,473.3,3,16.8
Andhra Pradesh,Nellore,2023-24,Small Manufacturing,55,1465.1,47,1285.5,1,24.0
Andhra Pradesh,Nellore,2023-24,Small Services,48,880.7,46,839.0,1,21.4
Andhra Pradesh,Nellore,2023-24,Medium Manufacturing,50,4453.9,48,4123.7,1,86.6
Andhra Pradesh,Nellore,2023-24,Medium Services,118,10652.0,99,9194.8,1,135.5
Andhra Pradesh,Nellore,2024-25,Micro Manufacturing,71,304.7,65,308.2,3,20.5
Andhra Pradesh,Nellore,2024-25,Micro Services,42,240.8,36,210.4,0,0.0
Andhra Pradesh,Nellore,2024-25,Micro Trade,50,257.5,47,245.4,0,0.0
Andhra Pradesh,Nellore,2024-25,Small Manufacturing,49,1563.2,47,1580.3,1,19.4
Andhra Pradesh,Nellore,2024-25,Small Services,29,789.6,26,669.2,1,33.1
Andhra Pradesh,Nellore,2024-25,Medium Manufacturing,72,7579.0,64,6848.4,2,232.9
Andhra Pradesh,Nellore,2024-25,Medium Services,102,10939.9,86,9560.2,1,67.2
Andhra Pradesh,Prakasam,2015-16,Micro Manufacturing,15,91.5,14,91.7,0,0.0
Andhra Pradesh,Prakasam,2015-16,Micro Services,13,58.2,12,48.4,0,0.0
Andhra Pradesh,Prakasam,2015-16,Micro Trade,31,138.8,29,131.7,0,0.0
Andhra Pradesh,Prakasam,2015-16,Small Manufacturing,12,352.4,10,301.5,0,0.0
Andhra Pradesh,Prakasam,2015-16,Small Services,11,305.1,10,275.1,0,0.0
Andhra Pradesh,Prakasam,2015-16,Medium Manufacturing,13,1814.1,12,1771.2,0,0.0
Andhra Pradesh,Prakasam,2015-16,Medium Services,11,1416.9,10,1194.2,0,0.0
Andhra Pradesh,Prakasam,2016-17,Micro Manufacturing,18,102.7,17,102.3,0,0.0
Andhra Pradesh,Prakasam,2016-17,Micro Services,11,51.3,9,43.3,0,0.0
Andhra Pradesh,Prakasam,2016-17,Micro Trade,39,166.4,34,147.1,0,0.0
Andhra Pradesh,Prakasam,2016-17,Small Manufacturing,9,295.3,8,245.0,0,0.0
Andhra Pradesh,Prakasam,2016-17,Small Services,15,294.3,13,262.5,0,0.0
Andhra Pradesh,Prakasam,2016-17,Medium Manufacturing,8,916.8,7,844.3,0,0.0
Andhra Pradesh,Prakasam,2016-17,Medium Services,21,2033.2,19,1835.2,0,0.0
Andhra Pradesh,Prakasam,2017-18,Micro Manufacturing,24,141.5,21,118.1,0,0.0
Andhra Pradesh,Prakasam,2017-18,Micro Services,16,86.5,15,87.7,0,0.0
Andhra Pradesh,Prakasam,2017-18,Micro Trade,8,35.6,7,29.5,0,0.0
Andhra Pradesh,Prakasam,2017-18,Small Manufacturing,9,240.3,9,232.7,0,0.0
Andhra Pradesh,Prakasam,2017-18,Small Services,11,242.2,10,226.0,0,0.0
Andhra Pradesh,Prakasam,2017-18,Medium Manufacturing,20,2269.6,16,1937.6,0,0.0
Andhra Pradesh,Prakasam,2017-18,Medium Services,13,903.2,11,796.7,0,0.0
Andhra Pradesh,Prakasam,2018-19,Micro Manufacturing,15,83.2,13,75.7,0,0.0
Andhra Pradesh,Prakasam,2018-19,Micro Services,15,86.7,14,80.7,0,0.0
Andhra Pradesh,Prakasam,2018-19,Micro Trade,34,129.1,33,120.7,0,0.0
Andhra Pradesh,Prakasam,2018-19,Small Manufacturing,8,207.1,8,205.0,0,0.0
Andhra Pradesh,Prakasam,2018-19,Small Services,20,448.8,17,360.0,0,0.0
Andhra Pradesh,Prakasam,2018-19,Medium Manufacturing,30,3709.3,27,3521.0,0,0.0
Andhra Pradesh,Prakasam,2018-19,Medium Services,9,671.6,8,621.4,0,0.0
Andhra Pradesh,Prakasam,2019-20,Micro Manufacturing,16,104.4,14,95.7,0,0.0
Andhra Pradesh,Prakasam,2019-20,Micro Services,20,90.4,18,79.1,0,0.0
Andhra Pradesh,Prakasam,2019-20,Micro Trade,27,142.6,25,145.9,0,0.0
Andhra Pradesh,Prakasam,2019-20,Small Manufacturing,13,378.2,11,339.1,0,0.0
Andhra Pradesh,Prakasam,2019-20,Small Services,35,798.1,32,696.7,0,0.0
Andhra Pradesh,Prakasam,2019-20,Medium Manufacturing,11,1077.0,11,1052.3,0,0.0
Andhra Pradesh,Prakasam,2019-20,Medium Services,14,1367.7,13,1312.5,0,0.0
Andhra Pradesh,Prakasam,2020-21,Micro Manufacturing,7,38.3,5,26.2,0,0.0
Andhra Pradesh,Prakasam,2020-21,Micro Services,18,90.5,14,66.1,1,4.9
Andhra Pradesh,Prakasam,2020-21,Micro Trade,15,71.5,11,48.0,0,0.0
Andhra Pradesh,Prakasam,2020-21,Small Manufacturing,15,342.1,11,238.7,0,0.0
Andhra Pradesh,Prakasam,2020-21,Small Services,5,97.2,4,70.4,0,0.0
Andhra Pradesh,Prakasam,2020-21,Medium Manufacturing,6,639.9,5,506.7,0,0.0
Andhra Pradesh,Prakasam,2020-21,Medium Services,9,956.0,7,736.0,0,0.0
Andhra Pradesh,Prakasam,2021-22,Micro Manufacturing,24,132.6,22,119.2,0,0.0
Andhra Pradesh,Prakasam,2021-22,Micro Services,24,128.7,20,114.0,1,7.0
Andhra Pradesh,Prakasam,2021-22,Micro Trade,30,136.7,25,101.8,0,0.0
Andhra Pradesh,Prakasam,2021-22,Small Manufacturing,9,249.6,8,216.0,0,0.0
Andhra Pradesh,Prakasam,2021-22,Small Services,8,200.5,7,180.4,0,0.0
Andhra Pradesh,Prakasam,2021-22,Medium Manufacturing,23,2128.6,22,1949.4,0,0.0
Andhra Pradesh,Prakasam,2021-22,Medium Services,18,1704.0,15,1366.3,0,0.0
Andhra Pradesh,Prakasam,2022-23,Micro Manufacturing,30,178.8,25,155.7,0,0.0
Andhra Pradesh,Prakasam,2022-23,Micro Services,12,76.8,10,64.7,0,0.0
Andhra Pradesh,Prakasam,2022-23,Micro Trade,20,114.6,18,102.3,0,0.0
Andhra Pradesh,Prakasam,2022-23,Small Manufacturing,15,371.5,14,348.7,0,0.0
Andhra Pradesh,Prakasam,2022-23,Small Services,7,130.0,7,110.9,0,0.0
Andhra Pradesh,Prakasam,2022-23,Medium Manufacturing,41,5061.1,36,4711.5,0,0.0
Andhra Pradesh,Prakasam,2022-23,Medium Services,9,951.5,8,795.1,0,0.0
Andhra Pradesh,Prakasam,2023-24,Micro Manufacturing,14,91.3,12,82.0,0,0.0
Andhra Pradesh,Prakasam,2023-24,Micro Services,15,76.7,14,78.9,0,0.0
Andhra Pradesh,Prakasam,2023-24,Micro Trade,85,413.3,79,395.7,0,0.0
Andhra Pradesh,Prakasam,2023-24,Small Manufacturing,14,432.0,12,387.7,0,0.0
Andhra Pradesh,Prakasam,2023-24,Small Services,17,338.2,16,336.3,0,0.0
Andhra Pradesh,Prakasam,2023-24,Medium Manufacturing,20,2472.6,19,2371.3,0,0.0
Andhra Pradesh,Prakasam,2023-24,Medium Services,13,1125.0,12,1011.8,0,0.0
Andhra Pradesh,Prakasam,2024-25,Micro Manufacturing,20,115.0,18,104.6,0,0.0
Andhra Pradesh,Prakasam,2024-25,Micro Services,16,89.7,16,91.8,0,0.0
Andhra Pradesh,Prakasam,2024-25,Micro Trade,22,101.7,20,90.0,0,0.0
Andhra Pradesh,Prakasam,2024-25,Small Manufacturing,29,719.6,26,554.9,0,0.0
Andhra Pradesh,Prakasam,2024-25,Small Services,12,270.6,11,216.9,0,0.0
Andhra Pradesh,Prakasam,2024-25,Medium Manufacturing,24,2178.2,22,1936.0,0,0.0
Andhra Pradesh,Prakasam,2024-25,Medium Services,17,1215.1,14,975.0,0,0.0
Andhra Pradesh,Srikakulam,2015-16,Micro Manufacturing,32,184.2,29,170.6,1,5.1
Andhra Pradesh,Srikakulam,2015-16,Micro Services,50,266.5,45,233.6,0,0.0
Andhra Pradesh,Srikakulam,2015-16,Micro Trade,30,104.2,26,85.1,1,3.7
Andhra Pradesh,Srikakulam,2015-16,Small Manufacturing,33,888.6,27,699.7,0,0.0
Andhra Pradesh,Srikakulam,2015-16,Small Services,36,927.4,30,718.2,0,0.0
Andhra Pradesh,Srikakulam,2015-16,Medium Manufacturing,66,7216.2,52,5154.1,0,0.0
Andhra Pradesh,Srikakulam,2015-16,Medium Services,30,2726.7,27,2589.1,0,0.0
Andhra Pradesh,Srikakulam,2016-17,Micro Manufacturing,55,324.3,52,294.4,3,18.3
Andhra Pradesh,Srikakulam,2016-17,Micro Services,66,357.0,65,367.7,0,0.0
Andhra Pradesh,Srikakulam,2016-17,Micro Trade,46,210.4,38,180.6,0,0.0
Andhra Pradesh,Srikakulam,2016-17,Small Manufacturing,47,1756.5,47,1743.0,0,0.0
Andhra Pradesh,Srikakulam,2016-17,Small Services,95,1989.4,83,1836.2,0,0.0
Andhra Pradesh,Srikakulam,2016-17,Medium Manufacturing,25,3056.4,25,3136.9,0,0.0
Andhra Pradesh,Srikakulam,2016-17,Medium Services,62,4843.9,55,4473.8,0,0.0
Andhra Pradesh,Srikakulam,2017-18,Micro Manufacturing,30,146.3,28,150.0,1,3.7
Andhra Pradesh,Srikakulam,2017-18,Micro Services,118,679.0,97,550.2,3,19.0
Andhra Pradesh,Srikakulam,2017-18,Micro Trade,30,148.0,24,116.1,1,4.9
Andhra Pradesh,Srikakulam,2017-18,Small Manufacturing,45,1439.8,43,1458.5,1,42.1
Andhra Pradesh,Srikakulam,2017-18,Small Services,84,1923.1,76,1718.9,0,0.0
Andhra Pradesh,Srikakulam,2017-18,Medium Manufacturing,50,5702.8,49,5531.8,0,0.0
Andhra Pradesh,Srikakulam,2017-18,Medium Services,52,5116.7,46,4853.2,0,0.0
Andhra Pradesh,Srikakulam,2018-19,Micro Manufacturing,67,514.7,60,468.9,1,6.4
Andhra Pradesh,Srikakulam,2018-19,Micro Services,79,320.5,69,293.8,1,4.0
Andhra Pradesh,Srikakulam,2018-19,Micro Trade,77,343.4,69,319.6,0,0.0
Andhra Pradesh,Srikakulam,2018-19,Small Manufacturing,53,1169.9,45,1080.6,1,18.4
Andhra Pradesh,Srikakulam,2018-19,Small Services,28,605.7,27,586.9,1,23.3
Andhra Pradesh,Srikakulam,2018-19,Medium Manufacturing,78,7022.2,74,6538.7,1,75.1
Andhra Pradesh,Srikakulam,2018-19,Medium Services,67,6356.9,60,5788.2,0,0.0
Andhra Pradesh,Srikakulam,2019-20,Micro Manufacturing,145,1018.2,125,902.9,1,5.7
